x	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	IdDataElementConcept	ConceptualDomain	ObjectClass	ObjectProperty	DataElementConcept
ICD3:8330/1	Atypical follicular adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8330/3	Follicular adenocarcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8331/3	Follicular adenocarcinoma, well differentiated	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8332/3	Follicular adenocarcinoma, trabecular	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8333/0	Microfollicular adenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8333/3	Fetal adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8334/0	Macrofollicular adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8335/3	Follicular carcinoma, minimally invasive	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8336/0	Hyalinizing trabecular adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8337/3	Insular carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8340/3	Papillary carcinoma, follicular variant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8341/3	Papillary microcarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8342/3	Papillary carcinoma, oxyphilic cell	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8343/3	Papillary carcinoma, encapsulated	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8344/3	Papillary carcinoma, columnar cell	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8345/3	Medullary carcinoma with amyloid stroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8346/3	Mixed medullary-follicular carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8347/3	Mixed medullary-papillary carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8350/3	Nonencapsulated sclerosing carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8360/1	Multiple endocrine adenomas	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8361/0	Juxtaglomerular tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8370/0	Adrenal cortical adenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8370/3	Adrenal cortical carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8371/0	Adrenal cortical adenoma, compact cell	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8372/0	Adrenal cortical adenoma, pigmented	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8373/0	Adrenal cortical adenoma, clear cell	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8374/0	Adrenal cortical adenoma, glomerulosa cell	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8375/0	Adrenal cortical adenoma, mixed cell	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8380/0	Endometrioid adenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8380/1	Endometrioid adenoma, borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8380/3	Endometrioid adenocarcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8381/0	Endometrioid adenofibroma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8381/1	Endometrioid adenofibroma, borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8381/3	Endometrioid adenofibroma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8382/3	Endometrioid adenocarcinoma, secretory variant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8383/3	Endometrioid adenocarcinoma, ciliated cell variant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8384/3	Adenocarcinoma, endocervical type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8390/0	Skin appendage adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8390/3	Skin appendage carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8391/0	Follicular fibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8392/0	Syringofibroadenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8400/0	Sweat gland adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8400/1	Sweat gland tumor, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8400/3	Sweat gland adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8401/0	Apocrine adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8401/3	Apocrine adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8402/0	Nodular hidradenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8402/3	Nodular hidradenoma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8403/0	Eccrine spiradenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8403/3	Malignant eccrine spiradenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8404/0	Hidrocystoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8405/0	Papillary hidradenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8406/0	Papillary syringadenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8407/0	Syringoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8407/3	Sclerosing sweat duct carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8408/0	Eccrine papillary adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8408/1	Aggressive digital papillary adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8408/3	Eccrine papillary adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8409/0	Eccrine poroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8409/3	Eccrine poroma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8410/0	Sebaceous adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8410/3	Sebaceous adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8413/3	Eccrine adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8420/0	Ceruminous adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8420/3	Ceruminous adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8430/1	Mucoepidermoid tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8430/3	Mucoepidermoid carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8440/0	Cystadenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8440/3	Cystadenocarcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8441/0	Serous cystadenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8441/3	Serous cystadenocarcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8442/1	Serous cystadenoma, borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8443/0	Clear cell cystadenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8444/1	Clear cell cystic tumor of borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8450/0	Papillary cystadenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8450/3	Papillary cystadenocarcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8451/1	Papillary cystadenoma, borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8452/1	Solid pseudopapillary tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8452/3	Solid pseudopapillary carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8453/0	Intraductal papillary-mucinous adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8453/1	Intraductal papillary-mucinous tumor with moderate dysplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8453/2	Intraductal papillary-mucinous carcinoma, non-invasive	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8453/3	Intraductal papillary-mucinous carcinoma, invasive	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8454/0	Cystic tumor of atrio-ventricular node	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8460/0	Papillary serous cystadenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8460/3	Papillary serous cystadenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8461/0	Serous surface papilloma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8461/3	Serous surface papillary carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8462/1	Serous papillary cystic tumor of borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8463/1	Serous surface papillary tumor of borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8470/0	Mucinous cystadenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8470/1	Mucinous cystic tumor with moderate dysplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8470/2	Mucinous cystadenocarcinoma, non-invasive	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8470/3	Mucinous cystadenocarcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8471/0	Papillary mucinous cystadenoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8471/3	Papillary mucinous cystadenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8472/1	Mucinous cystic tumor of borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8473/1	Papillary mucinous cystadenoma, borderline malignancy	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8480/0	Mucinous adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8480/3	Mucinous adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8480/6	Pseudomyxoma peritonei	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8481/3	Mucin-producing adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8482/3	Mucinous adenocarcinoma, endocervical type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8490/3	Signet ring cell carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8490/6	Metastatic signet ring cell carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8500/2	Intraductal carcinoma, noninfiltrating, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8500/3	Infiltrating duct carcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8501/2	Comedocarcinoma, noninfiltrating	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8501/3	Comedocarcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8502/3	Secretory carcinoma of breast	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8503/0	Intraductal papilloma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8503/2	Noninfiltrating intraductal papillary adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8503/3	Intraductal papillary adenocarcinoma with invasion	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8504/0	Intracystic papillary adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8504/2	Noninfiltrating intracystic carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8504/3	Intracystic carcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8505/0	Intraductal papillomatosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8506/0	Adenoma of nipple	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8507/2	Intraductal micropapillary carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8508/3	Cystic hypersecretory carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8510/3	Medullary carcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8512/3	Medullary carcinoma with lymphoid stroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8513/3	Atypical medullary carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8514/3	Duct carcinoma, desmoplastic type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8520/2	Lobular carcinoma in situ, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8520/3	Lobular carcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8851/0	Fibrolipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8851/3	Liposarcoma, well differentiated	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8852/0	Fibromyxolipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8852/3	Myxoid liposarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8853/3	Round cell liposarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8854/0	Pleomorphic lipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8854/3	Pleomorphic liposarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8855/3	Mixed liposarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8856/0	Intramuscular lipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8857/0	Spindle cell lipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8857/3	Fibroblastic liposarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8858/3	Dedifferentiated liposarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8860/0	Angiomyolipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8861/0	Angiolipoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8862/0	Chondroid lipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8870/0	Myelolipoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8880/0	Hibernoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8881/0	Lipoblastomatosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8890/0	Leiomyoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8890/1	Leiomyomatosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8890/3	Leiomyosarcoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8891/0	Epithelioid leiomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8891/3	Epithelioid leiomyosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8892/0	Cellular leiomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8893/0	Bizarre leiomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8894/0	Angiomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8894/3	Angiomyosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8895/0	Myoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8895/3	Myosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8896/3	Myxoid leiomyosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8897/1	Smooth muscle tumor of uncertain malignant potential	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8898/1	Metastasizing leiomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8900/0	Rhabdomyoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8900/3	Rhabdomyosarcoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8901/3	Pleomorphic rhabdomyosarcoma, adult type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8902/3	Mixed type rhabdomyosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8903/0	Fetal rhabdomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8904/0	Adult rhabdomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8905/0	Genital rhabdomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8910/3	Embryonal rhabdomyosarcoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8912/3	Spindle cell rhabdomyosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8920/3	Alveolar rhabdomyosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8921/3	Rhabdomyosarcoma with ganglionic differentiation	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8930/0	Endometrial stromal nodule	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8930/3	Endometrial stromal sarcoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8931/3	Endometrial stromal sarcoma, low grade	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8932/0	Adenomyoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8933/3	Adenosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8934/3	Carcinofibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8935/0	Stromal tumor, benign	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8935/1	Stromal tumor, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8935/3	Stromal sarcoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9300/0	Adenomatoid odontogenic tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9301/0	Calcifying odontogenic cyst	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9302/0	Odontogenic ghost cell tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9310/0	Ameloblastoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9310/3	Ameloblastoma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9311/0	Odontoameloblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9312/0	Squamous odontogenic tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9320/0	Odontogenic myxoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9321/0	Central odontogenic fibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9322/0	Peripheral odontogenic fibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9330/0	Ameloblastic fibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9330/3	Ameloblastic fibrosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9340/0	Calcifying epithelial odontogenic tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9341/1	Clear cell odontogenic tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9342/3	Odontogenic carcinosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9350/1	Craniopharyngioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9351/1	Craniopharyngioma, adamantinomatous	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9352/1	Craniopharyngioma, papillary	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9360/1	Pinealoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9361/1	Pineocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9362/3	Pineoblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9363/0	Melanotic neuroectodermal tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9364/3	Peripheral neuroectodermal tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9365/3	Askin tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9370/3	Chordoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9371/3	Chondroid chordoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9372/3	Dedifferentiated chordoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9373/0	Parachordoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9380/3	Glioma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9381/3	Gliomatosis cerebri	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9382/3	Mixed glioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9383/1	Subependymoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9384/1	Subependymal giant cell astrocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9390/0	Choroid plexus papilloma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9390/1	Atypical choroid plexus papilloma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9390/3	Choroid plexus carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9391/3	Ependymoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8521/3	Infiltrating ductular carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8522/2	Intraductal carcinoma and lobular carcinoma in situ	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8522/3	Infiltrating duct and lobular carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8523/3	Infiltrating duct mixed with other types of carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8524/3	Infiltrating lobular mixed with other types of carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8525/3	Polymorphous low grade adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8530/3	Inflammatory carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8540/3	Paget disease, mammary	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8541/3	Paget disease and infiltrating duct carcinoma of breast	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8542/3	Paget disease, extramammary	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8543/3	Paget disease and intraductal carcinoma of breast	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8550/0	Acinar cell adenoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8550/1	Acinar cell tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8550/3	Acinar cell carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8551/3	Acinar cell cystadenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8560/0	Mixed squamous cell and glandular papilloma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8560/3	Adenosquamous carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8561/0	Adenolymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8562/3	Epithelial-myoepithelial carcinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8570/3	Adenocarcinoma with squamous metaplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8571/3	Adenocarcinoma with cartilaginous and osseous metaplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8572/3	Adenocarcinoma with spindle cell metaplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8573/3	Adenocarcinoma with apocrine metaplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8574/3	Adenocarcinoma with neuroendocrine differentiation	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8575/3	Metaplastic carcinoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:8576/3	Hepatoid adenocarcinoma	ICD3		Enumerated	String		ICD3:morphology			
